0aead7c3b854926a4ac7a7c5ded03f6417523d4b,mperreir/Hyblab2016,mperreir,Hyblab2016,master,pays_de_la_loire_fr/libraries/bootstrap/docs/assets/js/vendor/autoprefixer.js,.js,956846,256,10488033,1,,https://stackoverflow.com/q/10488033,"https://raw.githubusercontent.com/mperreir/Hyblab2016/master/pays_de_la_loire_fr/libraries/bootstrap/docs/assets/js/vendor/autoprefixer.js
"
6966c0993b02aeaaa274942a6c040d7a1d9c5e1c,mperreir/Hyblab2016,mperreir,Hyblab2016,master,la_frap/html/Old/fullpagejs/javascript.fullPage.js,.js,70141,511,4298612,1,,https://stackoverflow.com/q/4298612,"https://raw.githubusercontent.com/mperreir/Hyblab2016/master/la_frap/html/Old/fullpagejs/javascript.fullPage.js
"
6966c0993b02aeaaa274942a6c040d7a1d9c5e1c,mperreir/Hyblab2016,mperreir,Hyblab2016,master,la_frap/html/fullpagejs/javascript.fullPage.js,.js,70141,511,842336,1,,https://stackoverflow.com/q/842336,"https://raw.githubusercontent.com/mperreir/Hyblab2016/master/la_frap/html/fullpagejs/javascript.fullPage.js
"
2e072fe6af2ea01baeeaa0625b110f25adec9e92,mtils/cmsable-distribution,mtils,cmsable-distribution,master,resources/assets/public/plugins/bootstrap-slider/bootstrap-slider.js,.js,36164,1882,10454518,1,,https://stackoverflow.com/q/10454518,"https://raw.githubusercontent.com/mtils/cmsable-distribution/master/resources/assets/public/plugins/bootstrap-slider/bootstrap-slider.js
"
584f551a6da7343249fbb9bd2fe9082298e7c119,mpedersen2054/leaguefrenzy,mpedersen2054,leaguefrenzy,master,node_modules/mkdirp/node_modules/minimist/index.js,.js,5589,28371,1068308,2,,https://stackoverflow.com/a/1068308,"https://raw.githubusercontent.com/mpedersen2054/leaguefrenzy/master/node_modules/mkdirp/node_modules/minimist/index.js
"
7c76452219939f82fe7247533dfce2dd795737c2,mpedersen2054/leaguefrenzy,mpedersen2054,leaguefrenzy,master,node_modules/express-session/node_modules/debug/browser.js,.js,3763,41776,16459606,2,,https://stackoverflow.com/a/16459606,"https://raw.githubusercontent.com/mpedersen2054/leaguefrenzy/master/node_modules/express-session/node_modules/debug/browser.js
"
583a0b8240386c59bc47e40b75f43af98b4362b5,MrYourk/mygctong,MrYourk,mygctong,master,public/static/ueditor/third-party/webuploader/webuploader.custom.js,.js,198161,906,11929099,1,,https://stackoverflow.com/q/11929099,"https://raw.githubusercontent.com/MrYourk/mygctong/master/public/static/ueditor/third-party/webuploader/webuploader.custom.js
"
5bae0a3e11dabbae42cf462c06ee39b1459222c5,mssnaveensharma/fourchillies,mssnaveensharma,fourchillies,master,wp-content/themes/Walleto_14oct/js/jquery-ui-timepicker-addon.js,.js,40822,22,1762378,2,,https://stackoverflow.com/a/1762378,"https://raw.githubusercontent.com/mssnaveensharma/fourchillies/master/wp-content/themes/Walleto_14oct/js/jquery-ui-timepicker-addon.js
"
0b83b7d3515a79bce13c4cfb206df13276a50fc1,moyogo/tachyfont,moyogo,tachyfont,master,run_time/src/gae_server/third_party/closure-library/closure/goog/labs/net/xhr.js,.js,15650,156,1919972,1,,https://stackoverflow.com/q/1919972,"https://raw.githubusercontent.com/moyogo/tachyfont/master/run_time/src/gae_server/third_party/closure-library/closure/goog/labs/net/xhr.js
"
2e072fe6af2ea01baeeaa0625b110f25adec9e92,mseshachalam/PHPCI,mseshachalam,PHPCI,master,public/assets/js/plugins/bootstrap-slider/bootstrap-slider.js,.js,36164,1882,10454518,1,,https://stackoverflow.com/q/10454518,"https://raw.githubusercontent.com/mseshachalam/PHPCI/master/public/assets/js/plugins/bootstrap-slider/bootstrap-slider.js
"
7106924934501fd4035efe78678281020328acc5,MrChangyaohua/node_first_test,MrChangyaohua,node_first_test,master,node_modules/debug/src/browser.js,.js,4734,6016,16459606,2,,https://stackoverflow.com/a/16459606,"https://raw.githubusercontent.com/MrChangyaohua/node_first_test/master/node_modules/debug/src/browser.js
"
ce9436ccbfb2ab7b7ae3d87360c5e38754787a52,msamrat/dreamsoftcreation,msamrat,dreamsoftcreation,master,wp-content/plugins/user-meta/assets/js/jqueryui/jquery-ui-timepicker-addon.js,.js,48662,92,1762378,2,,https://stackoverflow.com/a/1762378,"https://raw.githubusercontent.com/msamrat/dreamsoftcreation/master/wp-content/plugins/user-meta/assets/js/jqueryui/jquery-ui-timepicker-addon.js
"
ab1dc761a74affef456f2f88c38dd7952be2c1d6,msandroid/android-typeface-helper,msandroid,android-typeface-helper,master,lib/src/main/java/com/norbsoft/typefacehelper/ActionBarHelper.java,.java,1780,24,7658725,1,,https://stackoverflow.com/q/7658725,"https://raw.githubusercontent.com/msandroid/android-typeface-helper/master/lib/src/main/java/com/norbsoft/typefacehelper/ActionBarHelper.java
"
8818dd70c64fa0a19dda46662f63c6b941beacfb,moxilla3/accelProject,moxilla3,accelProject,master,wp-content/plugins/ninja-forms/lib/Freemius/templates/checkout.php,.php,9213,44,4583703,1,,https://stackoverflow.com/q/4583703,"https://raw.githubusercontent.com/moxilla3/accelProject/master/wp-content/plugins/ninja-forms/lib/Freemius/templates/checkout.php
"
97a14ecaf1d32edfb1fa97d0656f03434eb89060,msbtterswrth/mdspca-fosters,msbtterswrth,mdspca-fosters,master,core/lib/Drupal/Component/Utility/Html.php,.php,18100,202,2725156,1,,https://stackoverflow.com/q/2725156,"https://raw.githubusercontent.com/msbtterswrth/mdspca-fosters/master/core/lib/Drupal/Component/Utility/Html.php
"
